code,company_name,market,feature,business_composition,industries,themes,business1,business2,business3,business_sales1,business_sales2,business_sales3,business_profit1,business_profit2,business_profit3,overseas
9367,大東港運,東証スタンダード,畜産物や冷凍食品を軸に輸入貨物の取扱比率8割。国内の鋼材運送、荷役も。外注比率が高い,輸出入貨物取扱74(13)、鉄鋼物流12(9)、海外4(-2)、国内不動産賃貸2(37)、他8(-8) <25.3>,"海運,関東",ベトナム,輸出入貨物取扱,鉄鋼物流,国内不動産賃貸,74,12,2,13,9,37,
9368,キムラユニティー,東証スタンダード,愛知県地盤。トヨタの部品包装が主力。カーリース、車両整備なども。中国での事業基盤拡大中,物流サービス70(11)、モビリティサービス24(7)、情報サービス4(15)、人材サービス2(1)、他0(25)【海外】17 <25.3>,"陸運,中部",ロボット,物流サービス,モビリティサービス,情報サービス,70,24,4,11,7,15,17
9369,キユーソー流通システム,東証スタンダード,食品物流最大手。キユーピー系だが依存度は低い。チルド、冷凍品に強み。全国で小口輸配送も,共同物流68(2)、専用物流21(3)、関連12(6) <24.11>,"陸運,倉庫,関東",物流,共同物流,専用物流,関連,68,21,12,2,3,6,
9376,ユーラシア旅行社,東証スタンダード,シニア層軸に添乗員同行の海外ツアー等を企画販売。ツアーは比較的高単価。国内旅行も展開,旅行業100、他0 <24.9>,"旅行,関東",旅行・観光,,,,,,,,,,
9377,エージーピー,東証スタンダード,駐機中の航空機に電力供給。幹線空港の固定式電源でほぼ独占。空港・物流施設の整備にも注力,動力供給40(19)、エンジニアリング51(23)、商品販売9(4) <25.3>,,空港事業,エンジニアリング,動力供給,商品販売,51,40,9,23,19,4,
9380,東海運,東証スタンダード,太平洋セメント系。アジア船ターミナル業務が主柱。ロシアへの国際輸送に強み。トマト栽培も,物流75(6)、海運22(6)、不動産1(81)、他1(-4) <25.3>,"海運,関東",TSMC,物流,海運,不動産,75,22,1,6,6,81,
9381,エーアイテイー,東証プライム,関西発祥の複合一貫輸送業者。日中間の海上輸送で衣料、日用雑貨等輸入に強み。通関業務注力,国際貨物輸送100、他0【海外】15 <25.2>,"陸運,近畿",ベトナム,,,,,,,,,,15
9385,ショーエイコーポレーション,東証スタンダード,フィルム等包装資材メーカーで包装・封入・配送など営業支援が主力。化粧品等の日用品も展開,営業促進支援50(4)、商品販売50(4) <25.3>,,化粧品,営業促進支援,商品販売,,50,50,,4,4,,
9386,日本コンセプト,東証プライム,タンクコンテナを用いた化学品、薬品、食品材料など液体物流サービスを提供。輸送自体は外注,輸出売上38、輸入売上31、三国間売上6、国内輸送等売上22、他3【海外】35 <24.12>,"陸運,関東",コンテナ,,,,,,,,,,35
9399,ビート・ホールディングス・リミテッド,東証スタンダード,ケイマン諸島に本社置き投資業務等展開。香港に事業本部。子会社がトロントベンチャー取引所上場。子会社通じ知的財産権の取得およびライセンシングなど手がける,,,マーケット指標,,,,,,,,,,
9401,TBSホールディングス,東証プライム,民放キー局の一角。放送と不動産が収益柱。個人視聴率は民放3位。傘下に雑貨店『PLAZA』,メディア・コンテンツ73(3)、ライフスタイル23(4)、不動産他4(36) <25.3>,"動画配信,放送局,関東",IPビジネス,メディア・コンテンツ,ライフスタイル,不動産他,73,23,4,3,4,36,
9404,日本テレビホールディングス,東証プライム,読売グループでテレビ放送草分け。視聴率首位継続。動画配信『Hulu』、スポーツジムも展開,メディア・コンテンツ93(12)、生活・健康関連6(1)、不動産関連1(39) <25.3>,"動画配信,放送局,eスポーツ",IPビジネス,メディア・コンテンツ,生活・健康関連,不動産関連,93,6,1,12,1,39,
9405,朝日放送グループホールディングス,東証プライム,大阪地盤の民放でテレ朝系列。『探偵！ナイトスクープ』など自社番組も制作。住宅展示場大手,放送・コンテンツ85(4)、ライフスタイル15(2) <25.3>,"放送局,近畿",IPビジネス,放送・コンテンツ,ライフスタイル,,85,15,,4,2,,
9408,BSNメディアホールディングス,東証スタンダード,新潟県下でラジオ・テレビを兼営するTBS系列局。情報処理サービスと放送の2本柱を展開,放送24(5)、システム関連70(8)、建物サービス他6(5) <25.3>,"放送局,中部",広告,システム関連,放送,建物サービス他,70,24,6,8,5,5,
9409,テレビ朝日ホールディングス,東証プライム,朝日新聞社系、視聴率は民放キー局で首位級。ネット放送局『アベマ』に出資、番組制作も受託,テレビ放送72(5)、インターネット9(12)、ショッピング6(7)、他13(6) <25.3>,"動画配信,放送局,eスポーツ",IPビジネス,テレビ放送,インターネット,ショッピング,72,9,6,5,12,7,
9412,スカパーJSATホールディングス,東証プライム,衛星通信サービス提供等の宇宙事業と、有料放送『スカパー！』等のメディア事業が2本柱,宇宙49(34)、メディア51(10)【海外】11 <25.3>,"宇宙開発,動画配信,放送局",防衛,メディア,宇宙,,51,49,,10,34,,11
9413,テレビ東京ホールディングス,東証プライム,民放キー局5位。日本経済新聞社系で経済番組に特徴。アニメ関連やドラマ配信収入が拡大中,地上波・BS放送62(4)、アニメ・配信29(9)、ショッピング・他9(4) <25.3>,"動画配信,放送局,eスポーツ",IPビジネス,地上波・BS放送,アニメ・配信,ショッピング・他,62,29,9,4,9,4,
9414,日本BS放送,東証スタンダード,ビックカメラ傘下で無料のBS11を放送。アニメや韓国ドラマなどに強み。傘下に出版社も,放送86、他14 <24.8>,"放送局,関東",広告,,,,,,,,,,
9416,ビジョン,東証プライム,Wi‐Fiルーターレンタルが主力。旅行関連サービスやグランピング運営なども手がける,グローバルWiFi56(30)、情報通信サービス41(12)、グランピング・ツーリズム3(10)、他0(-629) <24.12>,"ネット回線,関東",インバウンド,グローバルWiFi,情報通信サービス,グランピング・ツーリズム,56,41,3,30,12,10,
9417,スマートバリュー,東証スタンダード,自治体向けクラウドが主力。車両管理やカーシェアのシステムも。神戸アリーナが4月開業,デジタルガバメント45(14)、モビリティ・サービス38(13)、スマートベニュー17(-42) <24.6>,近畿,スマートシティ,デジタルガバメント,モビリティ・サービス,,45,38,,14,13,,
9418,U-NEXT HOLDINGS,東証プライム,旧母体USENが傘下の持株会社。店舗・施設向け音楽サービス、動画配信、電力小売り等展開,コンテンツ配信33(8)、店舗サービス21(14)、通信18(11)、業務用システム9(24)、エネルギー18(9) <24.8>,"動画配信,関東",キャッシュレス,コンテンツ配信,店舗サービス,通信,33,21,18,8,14,11,
9419,ワイヤレスゲート,東証スタンダード,他社インフラ借り公衆無線LAN、WiMAXサービス展開。ヨドバシ等で販売、従業員少ない,通信100、デジタルマーケティング0 <24.12>,"ネット回線,関東",Wi-Fi,,,,,,,,,,
9421,エヌジェイホールディングス,東証スタンダード,ゲームの開発・運営受託が主力。au、UQモバイルや併売店中心の携帯ショップも手がける,ゲーム78(4)、モバイル21(2)、他1(50) <24.6>,"ゲーム,携帯販売店,関東",ゲーム制作,ゲーム,モバイル,,78,21,,4,2,,
9423,FRS,東証スタンダード,フォーバル傘下。企業のオフィス移転支援が主。OA機器販売、ネットワーク構築や内装工事も,不動産仲介等7、内装工事等93 <25.3>,,不動産仲介,,,,,,,,,,
9424,日本通信,東証プライム,仮想移動体通信事業者(MVNO)の先駆。MVNEも。前橋市などで電子証明事業へ注力中,移動体通信サービス100 <25.3>,"携帯事業者,関東",MVNO,,,,,,,,,,
9425,ReYuu Japan,東証スタンダード,携帯販売代理店から撤退し、中古スマホのリユース事業に業態転換。香港など海外販売を強化,リユース関連99、他1 <24.10>,近畿,リユース,,,,,,,,,,
9428,クロップス,東証スタンダード,東海地盤の携帯電話販売会社。『au』専売。飲食店舗賃貸子会社イノベーションHD稼ぎ大,移動体通信45(2)、人材派遣5(4)、ビルメンテナンス10(5)、店舗転貸借25(8)、不動産売買2(10)、卸12(4)、海外1(-14) <25.3>,"携帯販売店,中部",ベトナム,移動体通信,店舗転貸借,卸,45,25,12,2,8,4,
9432,NTT,東証プライム,NTTグループ持株会社。ドコモ主力。固定電話独占、光回線高シェア。海外開拓・提携に注力,総合ICT43(16)、地域通信17(9)、グローバル・ソリューション32(7)、他7(3) <25.3>,"ネット回線,脱炭素",ラピダス,総合ICT,グローバル・ソリューション,地域通信,43,32,17,16,7,9,
9433,KDDI,東証プライム,総合通信大手。携帯・光回線を展開。金融など非通信伸ばしライフデザイン企業への脱皮模索中,パーソナル80(18)、ビジネス20(17)、他0(8) <25.3>,"クラウド,携帯事業者",データセンター,パーソナル,ビジネス,,80,20,,18,17,,
9434,ソフトバンク,東証プライム,『ソフトバンク』『ワイモバイル』展開の通信会社。ヤフー、ZOZO、ペイペイなど非通信強化,コンシューマ45(18)、エンタープライズ14(18)、ディストリビューション11(3)、メディア・EC25(16)、ファイナンス他6(-1) <25.3>,"クラウド,携帯事業者,ネット回線",生成AI,コンシューマ,メディア・EC,エンタープライズ,45,25,14,18,16,18,
9435,光通信,東証プライム,電力・ガス、通信回線、宅配水など継続利用商材の営業力に強み。上場株に積極投資。四半期配当,電気・ガス42(12)、通信18(21)、飲料12(10)、保険4(31)、金融5(54)、ソリューション4(9)、取次販売16(11) <25.3>,"携帯販売店,ネット回線,関東",宅配水,電気・ガス,通信,取次販売,42,18,16,12,21,11,
9436,沖縄セルラー電話,東証スタンダード,KDDI傘下の総合通信会社。沖縄県では携帯シェア5割と圧倒的。固定通信と併せて顧客開拓,携帯電話サービス・端末販売等100 <25.3>,"携帯事業者,ネット回線,九州沖縄",スマート農業,,,,,,,,,,
9438,エムティーアイ,東証プライム,コンテンツからDX推進企業に軸足。医療機関・自治体向けのヘルスケアや学校関連が成長中,コンテンツ61(26)、ヘルスケア20(6)、学校DX4(-7)、他15(7) <24.9>,"アプリ,関東",女性向け,コンテンツ,ヘルスケア,,61,20,,26,6,,
9439,エム・エイチ・グループ,東証スタンダード,美容室『モッズ・ヘア』を展開。主要株主に剣豪集団、中国展開に意欲的。韓国へも店舗網拡大,直営サロン運営50(7)、BSサロン運営9(35)、ヘアメイク19(0)、美容室支援6(55)、キャリアデザイン16(6) <24.6>,"理美容,関東",美容室,直営サロン運営,ヘアメイク,キャリアデザイン,50,19,16,7,0,6,
